roster_randomid,url,action,created_at,interaction_seconds,remote_ip
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49374?module_item_id=62441,show,2016-07-13T20:34:25Z,,66.214.81.151
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-07-13T20:34:09Z,,66.214.81.151
106707,https://canvas.eee.uci.edu/courses/2230/pages/week-1-daily-lectures?module_item_id=62413,show,2016-07-12T22:22:30Z,,4.35.159.59
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49372/submissions/8601?preview=1&rand=905426,show,2016-07-12T22:22:16Z,,4.35.159.59
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49372/submissions/8601,show,2016-07-12T22:22:14Z,,4.35.159.59
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-07-12T22:22:00Z,,4.35.159.59
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49373,show,2016-07-10T04:03:39Z,,4.35.159.59
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49373/submissions,create,2016-07-10T04:03:38Z,,4.35.159.59
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49373,show,2016-07-10T04:02:52Z,,4.35.159.59
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-07-10T04:01:43Z,,4.35.159.59
106707,https://canvas.eee.uci.edu/courses/2230/discussion_topics,index,2016-07-10T04:01:31Z,,4.35.159.59
106707,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27498,show,2016-07-10T04:01:27Z,,4.35.159.59
106707,https://canvas.eee.uci.edu/courses/2230/discussion_topics,index,2016-07-10T04:01:14Z,,4.35.159.59
106707,https://canvas.eee.uci.edu/courses/2230/announcements,index,2016-07-10T04:01:08Z,,4.35.159.59
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-07-10T04:00:51Z,,4.35.159.59
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-07-10T04:00:50Z,,4.35.159.59
106707,https://canvas.eee.uci.edu/courses/2230/files/748122/download?wrap=1,show,2016-07-09T06:31:44Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49373?module_item_id=62433,show,2016-07-09T06:20:27Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/pages/week-3-daily-lectures?module_item_id=62431,show,2016-07-09T06:20:25Z,15.0,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-07-09T06:20:14Z,11.0,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/pages/week-1-daily-lectures?module_item_id=62413,show,2016-07-08T04:49:41Z,13.0,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-07-08T04:48:19Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-07-08T04:48:06Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27421?module_item_id=62140,show,2016-07-08T04:47:38Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-07-08T04:45:29Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/discussion_topics,index,2016-07-08T04:45:27Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27475,show,2016-07-08T04:45:22Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27475,show,2016-07-08T04:45:21Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/discussion_topics,index,2016-07-08T04:45:14Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-07-08T04:44:56Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/pages/week-1-daily-lectures?module_item_id=62413,show,2016-07-05T03:06:44Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-07-05T03:06:24Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-07-04T04:23:23Z,,104.34.52.35
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49370/submissions/8601?preview=1&rand=266984,show,2016-07-03T01:17:24Z,,64.79.144.10
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49370/submissions/8601,show,2016-07-03T01:17:23Z,,64.79.144.10
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49371,show,2016-07-02T23:58:44Z,,64.79.144.10
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49371/submissions,create,2016-07-02T23:58:44Z,,64.79.144.10
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49371,show,2016-07-02T23:57:49Z,,64.79.144.10
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49370,show,2016-06-30T05:59:35Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49370/submissions,create,2016-06-30T05:59:34Z,,104.33.43.108
106707,https://canvas.eee.uci.edu/courses/2230/pages/week-2-daily-lectures?module_item_id=62422,show,2016-06-30T04:30:42Z,15.0,75.16.49.36
106707,https://canvas.eee.uci.edu/courses/2230/pages/week-1-daily-lectures?module_item_id=62413,show,2016-06-30T04:30:39Z,11.0,75.16.49.36
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-06-30T04:30:30Z,12.0,75.16.49.36
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49369/submissions/8601,show,2016-06-30T04:30:21Z,,75.16.49.36
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-06-30T04:30:07Z,,75.16.49.36
106707,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27478?module_item_id=62425,show,2016-06-30T04:29:30Z,,75.16.49.36
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-06-30T04:22:06Z,,75.16.49.36
106707,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27478?module_item_id=62425,show,2016-06-30T04:20:35Z,,75.16.49.36
106707,https://canvas.eee.uci.edu/courses/2230/pages/week-2-daily-lectures?module_item_id=62422,show,2016-06-30T04:20:34Z,,75.16.49.36
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49371?module_item_id=62424,show,2016-06-30T04:20:14Z,,75.16.49.36
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-06-30T04:19:58Z,,75.16.49.36
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49368/submissions/8601?preview=1&rand=323647,show,2016-06-30T04:19:44Z,,75.16.49.36
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-06-30T04:19:38Z,,75.16.49.36
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49369/submissions/8601,show,2016-06-30T04:19:13Z,,75.16.49.36
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-06-30T04:19:09Z,,75.16.49.36
106707,https://canvas.eee.uci.edu/courses/2230/files/748110/download?wrap=1,show,2016-06-30T03:33:04Z,,75.16.49.36
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-06-30T03:32:48Z,11.0,75.16.49.36
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-06-27T05:07:38Z,,4.15.240.43
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49369,show,2016-06-27T05:07:33Z,,4.15.240.43
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49369/submissions,create,2016-06-27T05:07:33Z,,4.15.240.43
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49369,show,2016-06-27T05:06:29Z,,4.15.240.43
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-06-27T05:06:24Z,,4.15.240.43
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49368,show,2016-06-27T05:06:07Z,,4.15.240.43
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49368/submissions,create,2016-06-27T05:06:06Z,,4.15.240.43
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49368,show,2016-06-27T05:05:38Z,,4.15.240.43
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-06-27T05:05:03Z,,4.15.240.43
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49369?module_item_id=62415,show,2016-06-27T05:04:07Z,,4.15.240.43
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49369/submissions,create,2016-06-27T05:04:04Z,,4.15.240.43
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49369?module_item_id=62415,show,2016-06-27T05:03:38Z,,4.15.240.43
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-06-27T05:03:26Z,,4.15.240.43
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-06-27T04:10:08Z,14.0,4.15.240.43
106707,https://canvas.eee.uci.edu/courses/2230/pages/welcome-to-physics-3a?module_item_id=62040,show,2016-06-27T04:09:44Z,,4.15.240.43
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-06-27T04:08:42Z,,4.15.240.43
106707,https://canvas.eee.uci.edu/courses/2230/announcements,index,2016-06-27T04:08:37Z,,4.15.240.43
106707,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27477?module_item_id=62416,show,2016-06-26T23:48:17Z,25.0,104.1.253.179
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-06-26T23:48:11Z,,104.1.253.179
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49369,show,2016-06-26T23:20:33Z,13.0,104.1.253.179
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-06-26T23:18:16Z,,104.1.253.179
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49368,show,2016-06-26T23:18:06Z,,104.1.253.179
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49368/submissions,create,2016-06-26T23:18:06Z,,104.1.253.179
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49368,show,2016-06-26T23:12:10Z,,104.1.253.179
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-06-26T23:11:43Z,,104.1.253.179
106707,https://canvas.eee.uci.edu/courses/2230/assignments/49368?module_item_id=62414,show,2016-06-26T23:09:47Z,,104.1.253.179
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-06-26T23:09:36Z,,104.1.253.179
106707,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27477?module_item_id=62416,show,2016-06-26T23:07:01Z,61.0,104.1.253.179
106707,https://canvas.eee.uci.edu/courses/2230,show,2016-06-26T20:08:04Z,15.0,104.1.253.179
106707,https://canvas.eee.uci.edu/courses/2230/pages/week-2-checklist?module_item_id=62421,show,2016-06-26T20:07:04Z,,104.1.253.179
