roster_randomid,url,action,created_at,interaction_seconds,remote_ip
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49369/submissions/3600?preview=1&rand=442489,show,2016-06-26T22:14:19Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49369/submissions/3600,show,2016-06-26T22:14:18Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49369?module_item_id=62415,show,2016-06-26T22:14:12Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49369/submissions,create,2016-06-26T22:14:12Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49369?module_item_id=62415,show,2016-06-26T22:13:03Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-06-26T22:12:57Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49368?module_item_id=62414,show,2016-06-26T22:12:43Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49368/submissions,create,2016-06-26T22:12:43Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49368?module_item_id=62414,show,2016-06-26T22:12:20Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-06-26T22:12:14Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-06-26T22:11:46Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/files/742190?module_item_id=62039,show,2016-06-26T00:11:00Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/files/747534/download?wrap=1,show,2016-06-25T23:57:03Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/pages/list-of-important-concepts?module_item_id=62386,show,2016-06-25T23:56:43Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-06-25T23:56:08Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-06-25T23:23:09Z,18.0,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27477?module_item_id=62416,show,2016-06-25T23:20:41Z,28.0,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27420?module_item_id=62139,show,2016-06-25T23:20:11Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27421?module_item_id=62140,show,2016-06-25T23:19:46Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49368?module_item_id=62414,show,2016-06-25T22:26:18Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-06-25T22:25:12Z,15.0,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27477?module_item_id=62416,show,2016-06-24T06:03:20Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27420?module_item_id=62139,show,2016-06-24T06:02:19Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27421?module_item_id=62140,show,2016-06-24T06:00:40Z,47.0,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/files/742190?module_item_id=62039,show,2016-06-24T05:59:08Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/files/748083/download?wrap=1,show,2016-06-24T02:38:33Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/files/748054/download?wrap=1,show,2016-06-23T03:10:03Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/pages/week-1-daily-lectures?module_item_id=62413,show,2016-06-23T03:09:56Z,11.0,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/files/748107/download?wrap=1,show,2016-06-22T21:58:06Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/files/748110/download?wrap=1,show,2016-06-22T21:58:03Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/files/748068/download?wrap=1,show,2016-06-22T21:58:01Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/files/748012/download?wrap=1,show,2016-06-22T21:57:57Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49371?module_item_id=62424,show,2016-06-22T21:57:54Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49370?module_item_id=62423,show,2016-06-22T21:57:52Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49369?module_item_id=62415,show,2016-06-22T21:57:48Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49368?module_item_id=62414,show,2016-06-22T21:57:46Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-06-22T21:57:41Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49368?module_item_id=62414,show,2016-06-22T21:57:38Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-06-22T21:57:31Z,,174.77.57.135
105751,https://canvas.eee.uci.edu/courses/2230/pages/weekly-due-dates,show,2016-06-22T07:54:55Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/files/748068/download?wrap=1,show,2016-06-22T07:52:31Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49369?module_item_id=62415,show,2016-06-22T07:52:25Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/files/748012/download?wrap=1,show,2016-06-22T07:52:16Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49368?module_item_id=62414,show,2016-06-22T07:52:00Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/files/748053/download?wrap=1,show,2016-06-22T02:40:48Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-06-22T01:04:51Z,36.0,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/files/748023/download?wrap=1,show,2016-06-21T05:14:12Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-06-21T01:21:01Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-06-21T01:19:48Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27421?module_item_id=62140,show,2016-06-20T06:54:55Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27420?module_item_id=62139,show,2016-06-20T06:54:53Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/files/742190?module_item_id=62039,show,2016-06-20T05:52:57Z,20.0,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/files/748022/download?wrap=1,show,2016-06-20T05:43:25Z,,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230/pages/week-1-daily-lectures?module_item_id=62413,show,2016-06-20T05:29:29Z,36.0,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-06-20T01:46:11Z,19.0,174.77.35.134
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-06-19T05:41:48Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49403,show,2016-06-19T05:41:42Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-06-19T05:41:34Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-06-19T02:13:14Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49403,show,2016-06-19T02:12:47Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49403/submissions,create,2016-06-19T02:12:47Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49403,show,2016-06-19T02:11:37Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-06-19T02:11:27Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-06-18T08:07:22Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49368?module_item_id=62414,show,2016-06-18T08:06:57Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27421?module_item_id=62140,show,2016-06-18T07:55:32Z,40.0,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27420?module_item_id=62139,show,2016-06-18T07:55:31Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/pages/reading-schedule?module_item_id=62397,show,2016-06-18T06:12:27Z,21.0,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/files/748074/download?wrap=1,show,2016-06-18T05:50:48Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/assignments/49403?module_item_id=62408,show,2016-06-18T05:50:34Z,14.0,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-06-18T05:50:08Z,39.0,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-06-15T07:54:39Z,12.0,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/files/748022/download?wrap=1,show,2016-06-15T07:44:18Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/pages/week-1-daily-lectures?module_item_id=62413,show,2016-06-15T07:42:21Z,45.0,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-06-15T07:42:06Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/discussion_topics/27420?module_item_id=62139,show,2016-06-15T07:41:32Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/files/747534/download?wrap=1,show,2016-06-15T07:36:53Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/pages/list-of-important-concepts?module_item_id=62386,show,2016-06-15T07:36:46Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/pages/reading-schedule?module_item_id=62397,show,2016-06-15T07:26:19Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/files/748070/download?wrap=1,show,2016-06-15T07:24:52Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/files/748025/download?wrap=1,show,2016-06-15T07:24:49Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/pages/5-box-solution-format?module_item_id=62400,show,2016-06-15T07:24:06Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/files/742190?module_item_id=62039,show,2016-06-15T07:01:24Z,14.0,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/pages/welcome-to-physics-3a?module_item_id=62040,show,2016-06-15T06:16:56Z,23.0,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-06-15T06:16:52Z,,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230/files/742190?module_item_id=62039,show,2016-06-15T05:55:20Z,12.0,97.90.129.7
105751,https://canvas.eee.uci.edu/courses/2230,show,2016-06-15T05:55:09Z,,97.90.129.7
